Tiempo	ya	va	ve	ye
0.8200000000000005	504.90524	1.963999999999995	1.963999999999993	504.8650599999999
0.8300000000000005	504.92439	1.8659999999999943	1.865999999999993	504.8837199999999
0.8400000000000005	504.94256	1.7679999999999936	1.767999999999993	504.9013999999999
0.8500000000000005	504.95975	1.6699999999999946	1.6699999999999928	504.9180999999999
0.8600000000000005	504.97596	1.5719999999999938	1.5719999999999927	504.9338199999999
0.8700000000000006	504.99119	1.4739999999999949	1.4739999999999926	504.94855999999993
0.8800000000000006	505.00544	1.3759999999999941	1.3759999999999926	504.9623199999999
0.8900000000000006	505.01871	1.2779999999999934	1.2779999999999925	504.97509999999994
0.9000000000000006	505.031	1.1799999999999944	1.1799999999999924	504.98689999999993
0.9100000000000006	505.04231	1.0819999999999936	1.0819999999999923	504.99771999999996
0.9200000000000006	505.05264	0.9839999999999929	0.9839999999999923	505.00755999999996
0.9300000000000006	505.06199	0.8859999999999939	0.8859999999999923	505.01642
0.9400000000000006	505.07036	0.7879999999999932	0.7879999999999924	505.0243
0.9500000000000006	505.07775	0.6899999999999924	0.6899999999999924	505.03119999999996
0.9600000000000006	505.08416	0.5919999999999934	0.5919999999999924	505.03711999999996
0.9700000000000006	505.08959	0.49399999999999267	0.49399999999999245	505.04205999999994
0.9800000000000006	505.09404	0.3959999999999937	0.39599999999999247	505.04601999999994
0.9900000000000007	505.09751	0.29799999999999294	0.2979999999999925	505.0489999999999
1.0000000000000007	505.1	0.19999999999999218	0.1999999999999925	505.05099999999993
1.0100000000000007	505.10151	0.10199999999999321	0.10199999999999249	505.0520199999999
1.0200000000000007	505.10204	0.003999999999992454	0.003999999999992482	505.0520599999999
1.0300000000000007	505.10159	-0.0940000000000083	-0.09400000000000752	505.0511199999999
1.0400000000000007	505.10016	-0.19200000000000728	-0.19200000000000753	505.0491999999999
1.0500000000000007	505.09775	-0.29000000000000803	-0.29000000000000753	505.0462999999999
1.0600000000000007	505.09436	-0.388000000000007	-0.38800000000000756	505.04241999999994
1.0700000000000007	505.08999	-0.48600000000000776	-0.48600000000000754	505.0375599999999
1.0800000000000007	505.08464	-0.5840000000000085	-0.5840000000000075	505.03171999999995
1.0900000000000007	505.07831	-0.6820000000000075	-0.6820000000000075	505.02489999999995
1.1000000000000008	505.071	-0.7800000000000082	-0.7800000000000075	505.01709999999997
1.1100000000000008	505.06271	-0.878000000000009	-0.8780000000000074	505.00831999999997
1.1200000000000008	505.05344	-0.976000000000008	-0.9760000000000074	504.99855999999994
1.1300000000000008	505.04319	-1.0740000000000087	-1.0740000000000074	504.98781999999994
1.1400000000000008	505.03196	-1.1720000000000077	-1.1720000000000075	504.9760999999999
1.1500000000000008	505.01975	-1.2700000000000085	-1.2700000000000076	504.9633999999999
1.1600000000000008	505.00656	-1.3680000000000092	-1.3680000000000077	504.9497199999999
1.1700000000000008	504.99239	-1.4660000000000082	-1.4660000000000077	504.9350599999999
1.1800000000000008	504.97724	-1.564000000000009	-1.5640000000000078	504.9194199999999
1.1900000000000008	504.96111	-1.6620000000000097	-1.662000000000008	504.9027999999999
1.2000000000000008	504.944	-1.7600000000000087	-1.760000000000008	504.8851999999999
1.2100000000000009	504.92591	-1.8580000000000094	-1.858000000000008	504.8666199999999
1.2200000000000009	504.90684	-1.9560000000000102	-1.9560000000000082	504.8470599999999
1.2300000000000009	504.88679	-2.054000000000009	-2.0540000000000083	504.8265199999999
1.2400000000000009	504.86576	-2.15200000000001	-2.152000000000008	504.8049999999999
1.2500000000000009	504.84375	-2.250000000000009	-2.250000000000008	504.7824999999999
1.260000000000001	504.82076	-2.3480000000000096	-2.348000000000008	504.7590199999999
1.270000000000001	504.79679	-2.4460000000000104	-2.4460000000000077	504.73455999999993
1.280000000000001	504.77184	-2.5440000000000094	-2.5440000000000076	504.7091199999999
1.290000000000001	504.74591	-2.64200000000001	-2.6420000000000075	504.68269999999995
1.300000000000001	504.719	-2.740000000000011	-2.7400000000000073	504.65529999999995
1.310000000000001	504.69111	-2.83800000000001	-2.838000000000007	504.6269199999999
1.320000000000001	504.66224	-2.9360000000000106	-2.936000000000007	504.59755999999993
1.330000000000001	504.63239	-3.0340000000000096	-3.034000000000007	504.5672199999999
1.340000000000001	504.60156	-3.1320000000000103	-3.132000000000007	504.5358999999999
1.350000000000001	504.56975	-3.230000000000011	-3.2300000000000066	504.5035999999999
1.360000000000001	504.53696	-3.32800000000001	-3.3280000000000065	504.4703199999999
1.370000000000001	504.50319	-3.426000000000011	-3.4260000000000064	504.4360599999999
1.380000000000001	504.46844	-3.5240000000000116	-3.5240000000000062	504.4008199999999
1.390000000000001	504.43271	-3.6220000000000105	-3.622000000000006	504.3645999999999
1.400000000000001	504.396	-3.7200000000000113	-3.720000000000006	504.3273999999999
1.410000000000001	504.35831	-3.8180000000000103	-3.818000000000006	504.2892199999999
1.420000000000001	504.31964	-3.916000000000011	-3.9160000000000057	504.2500599999999
1.430000000000001	504.27999	-4.014000000000012	-4.014000000000006	504.2099199999999
1.440000000000001	504.23936	-4.112000000000011	-4.112000000000005	504.1687999999999
1.450000000000001	504.19775	-4.2100000000000115	-4.210000000000005	504.1266999999999
1.460000000000001	504.15515999999997	-4.308000000000012	-4.308000000000005	504.08361999999994
1.470000000000001	504.11159	-4.406000000000011	-4.406000000000005	504.03955999999994
1.480000000000001	504.06704	-4.504000000000012	-4.504000000000005	503.99451999999997
1.490000000000001	504.02151	-4.602000000000011	-4.602000000000005	503.94849999999997
1.500000000000001	503.97499999999997	-4.700000000000012	-4.700000000000005	503.90149999999994
1.5100000000000011	503.92751	-4.7980000000000125	-4.7980000000000045	503.85351999999995
1.5200000000000011	503.87904	-4.8960000000000115	-4.896000000000004	503.8045599999999
1.5300000000000011	503.82959	-4.994000000000012	-4.994000000000004	503.75461999999993
1.5400000000000011	503.77916	-5.092000000000013	-5.092000000000004	503.7036999999999
1.5500000000000012	503.72775	-5.190000000000012	-5.190000000000004	503.6517999999999
1.5600000000000012	503.67536	-5.288000000000013	-5.288000000000004	503.5989199999999
1.5700000000000012	503.62199	-5.386000000000013	-5.386000000000004	503.5450599999999
1.5800000000000012	503.56764	-5.484000000000012	-5.4840000000000035	503.4902199999999
1.5900000000000012	503.51231	-5.582000000000013	-5.582000000000003	503.4343999999999
1.6000000000000012	503.456	-5.680000000000012	-5.680000000000003	503.3775999999999
1.6100000000000012	503.39871	-5.778000000000013	-5.778000000000003	503.31981999999994
1.6200000000000012	503.34044	-5.876000000000014	-5.876000000000003	503.26105999999993
1.6300000000000012	503.28119	-5.974000000000013	-5.974000000000003	503.20131999999995
1.6400000000000012	503.22096	-6.072000000000013	-6.072000000000003	503.14059999999995
1.6500000000000012	503.15975	-6.170000000000012	-6.170000000000003	503.0789
1.6600000000000013	503.09756	-6.268000000000015	-6.2680000000000025	503.01622
1.6700000000000013	503.03439	-6.366000000000014	-6.366000000000002	502.95255999999995
1.6800000000000013	502.97024	-6.464000000000013	-6.464000000000002	502.88791999999995
1.6900000000000013	502.90511	-6.562000000000015	-6.562000000000002	502.8222999999999
1.7000000000000013	502.839	-6.660000000000014	-6.660000000000002	502.75569999999993
1.7100000000000013	502.77191	-6.758000000000013	-6.758000000000002	502.6881199999999
1.7200000000000013	502.70384	-6.856000000000012	-6.856000000000002	502.6195599999999
1.7300000000000013	502.63479	-6.954000000000015	-6.9540000000000015	502.5500199999999
1.7400000000000013	502.56476	-7.052000000000014	-7.052000000000001	502.4794999999999
1.7500000000000013	502.49375	-7.150000000000013	-7.150000000000001	502.4079999999999
1.7600000000000013	502.42176	-7.248000000000015	-7.248000000000001	502.3355199999999
1.7700000000000014	502.34879	-7.346000000000014	-7.346000000000001	502.2620599999999
1.7800000000000014	502.27484	-7.444000000000013	-7.444000000000001	502.1876199999999
1.7900000000000014	502.19991	-7.542000000000016	-7.542000000000001	502.1121999999999
1.8000000000000014	502.12399999999997	-7.640000000000015	-7.640000000000001	502.03579999999994
1.8100000000000014	502.04711	-7.738000000000014	-7.738	501.95841999999993
1.8200000000000014	501.96924	-7.836000000000016	-7.836	501.88005999999996
1.8300000000000014	501.89038999999997	-7.934000000000015	-7.934	501.80071999999996
1.8400000000000014	501.81056	-8.032000000000014	-8.032	501.7204
1.8500000000000014	501.72974999999997	-8.130000000000017	-8.13	501.6391
1.8600000000000014	501.64796	-8.228000000000016	-8.228000000000002	501.55681999999996
1.8700000000000014	501.56519	-8.326000000000015	-8.326000000000002	501.47355999999996
1.8800000000000014	501.48143999999996	-8.424000000000017	-8.424000000000003	501.38931999999994
1.8900000000000015	501.39671	-8.522000000000016	-8.522000000000004	501.30409999999995
1.9000000000000015	501.311	-8.620000000000015	-8.620000000000005	501.21789999999993
1.9100000000000015	501.22431	-8.718000000000014	-8.718000000000005	501.13071999999994
1.9200000000000015	501.13664	-8.816000000000017	-8.816000000000006	501.0425599999999
1.9300000000000015	501.04798999999997	-8.914000000000016	-8.914000000000007	500.95341999999994
1.9400000000000015	500.95835999999997	-9.012000000000015	-9.012000000000008	500.8632999999999
1.9500000000000015	500.86775	-9.110000000000017	-9.110000000000008	500.77219999999994
1.9600000000000015	500.77616	-9.208000000000016	-9.208000000000009	500.68011999999993
1.9700000000000015	500.68359	-9.306000000000015	-9.30600000000001	500.58705999999995
1.9800000000000015	500.59004	-9.404000000000018	-9.40400000000001	500.49301999999994
1.9900000000000015	500.49550999999997	-9.502000000000017	-9.502000000000011	500.39799999999997
2.0000000000000013	500.4	-9.600000000000016	-9.600000000000012	500.30199999999996
2.010000000000001	500.30350999999996	-9.698000000000011	-9.698000000000013	500.20502
2.020000000000001	500.20604	-9.79600000000001	-9.796000000000014	500.10706
2.0300000000000007	500.10759	-9.894000000000009	-9.894000000000014	500.00811999999996
2.0400000000000005	500.00816	-9.992000000000004	-9.992000000000015	499.90819999999997
2.0500000000000003	499.90775	-10.090000000000003	-10.090000000000016	499.80729999999994
2.06	499.80636	-10.188000000000002	-10.188000000000017	499.70541999999995
2.07	499.70399	-10.286000000000001	-10.286000000000017	499.6025599999999
2.0799999999999996	499.60064	-10.383999999999997	-10.384000000000018	499.49871999999993
2.0899999999999994	499.49631	-10.481999999999996	-10.482000000000019	499.3938999999999
2.099999999999999	499.391	-10.579999999999995	-10.58000000000002	499.28809999999993
2.109999999999999	499.28471	-10.67799999999999	-10.67800000000002	499.1813199999999
2.1199999999999988	499.17744	-10.77599999999999	-10.776000000000021	499.07355999999993
2.1299999999999986	499.06919	-10.873999999999988	-10.874000000000022	498.9648199999999
2.1399999999999983	498.95996	-10.971999999999987	-10.972000000000023	498.85509999999994
2.149999999999998	498.84975000000003	-11.069999999999983	-11.070000000000023	498.7443999999999
2.159999999999998	498.73856	-11.167999999999981	-11.168000000000024	498.63271999999995
2.1699999999999977	498.62639	-11.26599999999998	-11.266000000000025	498.52005999999994
2.1799999999999975	498.51324000000005	-11.363999999999976	-11.364000000000026	498.40641999999997
2.1899999999999973	498.39911	-11.461999999999975	-11.462000000000026	498.29179999999997
2.199999999999997	498.28400000000005	-11.559999999999974	-11.560000000000027	498.1762
2.209999999999997	498.16791000000006	-11.65799999999997	-11.658000000000028	498.05962
2.2199999999999966	498.05084000000005	-11.755999999999968	-11.756000000000029	497.94205999999997
2.2299999999999964	497.93279000000007	-11.853999999999967	-11.85400000000003	497.82352
2.239999999999996	497.81376000000006	-11.951999999999966	-11.95200000000003	497.70399999999995
2.249999999999996	497.69375	-12.049999999999962	-12.050000000000031	497.58349999999996
2.259999999999996	497.5727600000001	-12.14799999999996	-12.148000000000032	497.46201999999994
2.2699999999999956	497.45079000000004	-12.24599999999996	-12.246000000000032	497.33955999999995
2.2799999999999954	497.32784000000004	-12.343999999999955	-12.344000000000033	497.21611999999993
2.289999999999995	497.20391000000006	-12.441999999999954	-12.442000000000034	497.09169999999995
2.299999999999995	497.07900000000006	-12.539999999999953	-12.540000000000035	496.96629999999993
2.3099999999999947	496.95311000000004	-12.637999999999948	-12.638000000000035	496.83991999999995
2.3199999999999945	496.82624000000004	-12.735999999999947	-12.736000000000036	496.71255999999994
2.3299999999999943	496.6983900000001	-12.833999999999946	-12.834000000000037	496.58421999999996
2.339999999999994	496.5695600000001	-12.931999999999945	-12.932000000000038	496.45489999999995
2.349999999999994	496.43975000000006	-13.02999999999994	-13.030000000000038	496.3246
2.3599999999999937	496.30896000000007	-13.12799999999994	-13.12800000000004	496.19331999999997
2.3699999999999934	496.1771900000001	-13.225999999999939	-13.22600000000004	496.06106
2.3799999999999932	496.04444000000007	-13.323999999999934	-13.32400000000004	495.92782
2.389999999999993	495.9107100000001	-13.421999999999933	-13.422000000000041	495.79359999999997
2.399999999999993	495.7760000000001	-13.519999999999932	-13.520000000000042	495.6584
2.4099999999999926	495.6403100000001	-13.617999999999927	-13.618000000000043	495.52221999999995
2.4199999999999924	495.5036400000001	-13.715999999999926	-13.716000000000044	495.38505999999995
2.429999999999992	495.3659900000001	-13.813999999999925	-13.814000000000044	495.24691999999993
2.439999999999992	495.2273600000001	-13.911999999999924	-13.912000000000045	495.10779999999994
2.4499999999999917	495.08775000000014	-14.00999999999992	-14.010000000000046	494.9676999999999
2.4599999999999915	494.9471600000001	-14.107999999999919	-14.108000000000047	494.82661999999993
2.4699999999999913	494.8055900000001	-14.205999999999918	-14.206000000000047	494.6845599999999
2.479999999999991	494.66304000000014	-14.303999999999913	-14.304000000000048	494.54151999999993
2.489999999999991	494.51951000000014	-14.401999999999912	-14.402000000000049	494.3974999999999
2.4999999999999907	494.3750000000001	-14.499999999999911	-14.50000000000005	494.25249999999994
2.5099999999999905	494.2295100000001	-14.597999999999907	-14.59800000000005	494.10651999999993
2.5199999999999902	494.08304000000015	-14.695999999999906	-14.696000000000051	493.95955999999995
2.52999999999999	493.93559000000016	-14.793999999999905	-14.794000000000052	493.81161999999995
2.53999999999999	493.78716000000014	-14.891999999999904	-14.892000000000053	493.6627
2.5499999999999896	493.63775000000015	-14.989999999999899	-14.990000000000054	493.51279999999997
2.5599999999999894	493.48736000000014	-15.087999999999898	-15.088000000000054	493.36192
2.569999999999989	493.33599000000015	-15.185999999999897	-15.186000000000055	493.21006
2.579999999999989	493.1836400000002	-15.283999999999892	-15.284000000000056	493.05722
2.5899999999999888	493.03031000000016	-15.381999999999891	-15.382000000000057	492.9034
2.5999999999999885	492.8760000000002	-15.47999999999989	-15.480000000000057	492.74859999999995
2.6099999999999883	492.72071000000017	-15.577999999999886	-15.578000000000058	492.59281999999996
2.619999999999988	492.56444000000016	-15.675999999999885	-15.676000000000059	492.43605999999994
2.629999999999988	492.4071900000002	-15.773999999999884	-15.77400000000006	492.27831999999995
2.6399999999999877	492.2489600000002	-15.871999999999883	-15.87200000000006	492.11959999999993
2.6499999999999875	492.0897500000002	-15.969999999999878	-15.970000000000061	491.95989999999995
2.6599999999999873	491.9295600000002	-16.067999999999877	-16.068000000000062	491.79921999999993
2.669999999999987	491.7683900000002	-16.165999999999876	-16.16600000000006	491.63755999999995
2.679999999999987	491.6062400000002	-16.26399999999987	-16.26400000000006	491.47491999999994
2.6899999999999866	491.4431100000002	-16.36199999999987	-16.36200000000006	491.31129999999996
2.6999999999999864	491.2790000000002	-16.45999999999987	-16.460000000000058	491.14669999999995
2.709999999999986	491.1139100000002	-16.55799999999987	-16.558000000000057	490.98112
2.719999999999986	490.9478400000002	-16.655999999999864	-16.656000000000056	490.81456
2.7299999999999858	490.78079000000025	-16.753999999999863	-16.754000000000055	490.64702
2.7399999999999856	490.61276000000026	-16.85199999999986	-16.852000000000054	490.4785
2.7499999999999853	490.44375000000025	-16.949999999999857	-16.950000000000053	490.30899999999997
2.759999999999985	490.27376000000027	-17.047999999999856	-17.04800000000005	490.13851999999997
2.769999999999985	490.10279000000025	-17.145999999999855	-17.14600000000005	489.96705999999995
2.7799999999999847	489.9308400000003	-17.24399999999985	-17.24400000000005	489.79461999999995
2.7899999999999845	489.75791000000027	-17.34199999999985	-17.34200000000005	489.62119999999993
2.7999999999999843	489.5840000000003	-17.43999999999985	-17.440000000000047	489.44679999999994
2.809999999999984	489.4091100000003	-17.537999999999847	-17.538000000000046	489.2714199999999
2.819999999999984	489.23324000000025	-17.635999999999843	-17.636000000000045	489.09505999999993
2.8299999999999836	489.0563900000003	-17.733999999999842	-17.734000000000044	488.9177199999999
2.8399999999999834	488.8785600000003	-17.83199999999984	-17.832000000000043	488.73939999999993
2.849999999999983	488.6997500000003	-17.929999999999836	-17.930000000000042	488.5600999999999
2.859999999999983	488.5199600000003	-18.027999999999835	-18.02800000000004	488.37981999999994
2.869999999999983	488.3391900000003	-18.125999999999834	-18.12600000000004	488.19855999999993
2.8799999999999826	488.1574400000003	-18.22399999999983	-18.22400000000004	488.01631999999995
2.8899999999999824	487.9747100000003	-18.32199999999983	-18.32200000000004	487.83309999999994
2.899999999999982	487.79100000000034	-18.419999999999828	-18.420000000000037	487.64889999999997
2.909999999999982	487.60631000000035	-18.517999999999827	-18.518000000000036	487.46371999999997
2.9199999999999817	487.42064000000033	-18.615999999999822	-18.616000000000035	487.27756
2.9299999999999815	487.23399000000035	-18.71399999999982	-18.714000000000034	487.09042
2.9399999999999813	487.04636000000033	-18.81199999999982	-18.812000000000033	486.90229999999997
2.949999999999981	486.85775000000035	-18.909999999999815	-18.910000000000032	486.7132
2.959999999999981	486.66816000000034	-19.007999999999814	-19.00800000000003	486.52311999999995
2.9699999999999807	486.47759000000036	-19.105999999999813	-19.10600000000003	486.33205999999996
2.9799999999999804	486.28604000000036	-19.20399999999981	-19.20400000000003	486.14001999999994
2.9899999999999802	486.0935100000004	-19.301999999999808	-19.302000000000028	485.94699999999995
2.99999999999998	485.9000000000004	-19.399999999999807	-19.400000000000027	485.75299999999993
3.00999999999998	485.7055100000004	-19.497999999999806	-19.498000000000026	485.55801999999994
3.0199999999999796	485.5100400000004	-19.5959999999998	-19.596000000000025	485.36205999999993
3.0299999999999794	485.31359000000043	-19.6939999999998	-19.694000000000024	485.16511999999994
3.039999999999979	485.1161600000004	-19.7919999999998	-19.792000000000023	484.96719999999993
3.049999999999979	484.9177500000004	-19.889999999999795	-19.890000000000022	484.76829999999995
3.0599999999999787	484.7183600000004	-19.987999999999793	-19.98800000000002	484.56841999999995
3.0699999999999785	484.51799000000045	-20.085999999999792	-20.08600000000002	484.36755999999997
3.0799999999999783	484.31664000000046	-20.183999999999788	-20.18400000000002	484.16571999999996
3.089999999999978	484.11431000000044	-20.281999999999787	-20.282000000000018	483.9629
3.099999999999978	483.91100000000046	-20.379999999999786	-20.380000000000017	483.7591
3.1099999999999777	483.70671000000044	-20.477999999999785	-20.478000000000016	483.55431999999996
3.1199999999999775	483.50144000000046	-20.57599999999978	-20.576000000000015	483.34855999999996
3.1299999999999772	483.29519000000045	-20.67399999999978	-20.674000000000014	483.14181999999994
3.139999999999977	483.08796000000046	-20.771999999999778	-20.772000000000013	482.93409999999994
3.149999999999977	482.87975000000046	-20.869999999999774	-20.87000000000001	482.7253999999999
3.1599999999999766	482.6705600000005	-20.967999999999773	-20.96800000000001	482.51571999999993
3.1699999999999764	482.4603900000005	-21.06599999999977	-21.06600000000001	482.3050599999999
3.179999999999976	482.2492400000005	-21.16399999999977	-21.16400000000001	482.0934199999999
3.189999999999976	482.0371100000005	-21.261999999999766	-21.262000000000008	481.8807999999999
3.1999999999999758	481.8240000000005	-21.359999999999765	-21.360000000000007	481.6671999999999
3.2099999999999755	481.6099100000005	-21.457999999999764	-21.458000000000006	481.4526199999999
3.2199999999999753	481.3948400000005	-21.55599999999976	-21.556000000000004	481.23705999999993
3.229999999999975	481.17879000000056	-21.65399999999976	-21.654000000000003	481.0205199999999
3.239999999999975	480.96176000000054	-21.751999999999757	-21.752000000000002	480.80299999999994
3.2499999999999747	480.74375000000055	-21.849999999999753	-21.85	480.58449999999993
3.2599999999999745	480.5247600000006	-21.94799999999975	-21.948	480.36501999999996
3.2699999999999743	480.3047900000006	-22.04599999999975	-22.046	480.14455999999996
3.279999999999974	480.0838400000006	-22.14399999999975	-22.144	479.92312
3.289999999999974	479.8619100000006	-22.24199999999975	-22.241999999999997	479.7007
3.2999999999999736	479.6390000000006	-22.33999999999974	-22.339999999999996	479.47729999999996
3.3099999999999734	479.4151100000006	-22.43799999999974	-22.437999999999995	479.25291999999996
3.319999999999973	479.1902400000006	-22.53599999999974	-22.535999999999994	479.02755999999994
3.329999999999973	478.9643900000006	-22.633999999999737	-22.633999999999993	478.80121999999994
3.3399999999999728	478.7375600000006	-22.731999999999736	-22.731999999999992	478.5738999999999
3.3499999999999726	478.5097500000006	-22.829999999999735	-22.82999999999999	478.34559999999993
3.3599999999999723	478.2809600000006	-22.927999999999734	-22.92799999999999	478.1163199999999
3.369999999999972	478.05119000000064	-23.025999999999726	-23.02599999999999	477.88605999999993
3.379999999999972	477.82044000000064	-23.123999999999725	-23.123999999999988	477.6548199999999
3.3899999999999717	477.5887100000007	-23.221999999999724	-23.221999999999987	477.42259999999993
3.3999999999999715	477.3560000000007	-23.319999999999723	-23.319999999999986	477.1893999999999
3.4099999999999713	477.12231000000065	-23.417999999999722	-23.417999999999985	476.95521999999994
3.419999999999971	476.88764000000066	-23.51599999999972	-23.515999999999984	476.72005999999993
3.429999999999971	476.6519900000007	-23.61399999999972	-23.613999999999983	476.48391999999996
3.4399999999999706	476.4153600000007	-23.711999999999712	-23.711999999999982	476.24679999999995
3.4499999999999704	476.1777500000007	-23.80999999999971	-23.80999999999998	476.0087
3.45999999999997	475.9391600000007	-23.90799999999971	-23.90799999999998	475.76962
3.46999999999997	475.69959000000074	-24.00599999999971	-24.00599999999998	475.52955999999995
3.47999999999997	475.45904000000075	-24.103999999999708	-24.103999999999978	475.28851999999995
3.4899999999999696	475.21751000000074	-24.201999999999707	-24.201999999999977	475.0464999999999
3.4999999999999694	474.97500000000076	-24.2999999999997	-24.299999999999976	474.80349999999993
3.509999999999969	474.73151000000075	-24.397999999999698	-24.397999999999975	474.5595199999999
3.519999999999969	474.4870400000008	-24.495999999999697	-24.495999999999974	474.3145599999999
3.5299999999999687	474.24159000000077	-24.593999999999696	-24.593999999999973	474.0686199999999
3.5399999999999685	473.9951600000008	-24.691999999999695	-24.69199999999997	473.8216999999999
3.5499999999999683	473.7477500000008	-24.789999999999694	-24.78999999999997	473.5737999999999
3.559999999999968	473.4993600000008	-24.887999999999693	-24.88799999999997	473.3249199999999
3.569999999999968	473.2499900000008	-24.985999999999684	-24.98599999999997	473.0750599999999
3.5799999999999677	472.9996400000008	-25.083999999999683	-25.083999999999968	472.8242199999999
3.5899999999999674	472.7483100000008	-25.181999999999682	-25.181999999999967	472.5723999999999
3.5999999999999672	472.49600000000083	-25.27999999999968	-25.279999999999966	472.3195999999999
3.609999999999967	472.24271000000084	-25.37799999999968	-25.377999999999965	472.0658199999999
3.619999999999967	471.9884400000008	-25.47599999999968	-25.475999999999964	471.81105999999994
3.6299999999999666	471.73319000000083	-25.57399999999968	-25.573999999999963	471.55531999999994
3.6399999999999664	471.4769600000009	-25.67199999999967	-25.67199999999996	471.29859999999996
3.649999999999966	471.2197500000009	-25.76999999999967	-25.76999999999996	471.04089999999997
3.659999999999966	470.9615600000009	-25.867999999999668	-25.86799999999996	470.78221999999994
3.6699999999999657	470.7023900000009	-25.965999999999667	-25.96599999999996	470.52255999999994
3.6799999999999655	470.4422400000009	-26.063999999999666	-26.063999999999957	470.2619199999999
3.6899999999999653	470.1811100000009	-26.161999999999665	-26.161999999999956	470.0002999999999
3.699999999999965	469.9190000000009	-26.259999999999664	-26.259999999999955	469.7376999999999
3.709999999999965	469.6559100000009	-26.357999999999656	-26.357999999999954	469.4741199999999
3.7199999999999647	469.3918400000009	-26.455999999999655	-26.455999999999953	469.2095599999999
3.7299999999999645	469.12679000000094	-26.553999999999654	-26.553999999999952	468.9440199999999
3.7399999999999642	468.86076000000094	-26.651999999999653	-26.65199999999995	468.6774999999999
3.749999999999964	468.59375000000097	-26.749999999999652	-26.74999999999995	468.4099999999999
3.759999999999964	468.32576000000097	-26.84799999999965	-26.84799999999995	468.1415199999999
3.7699999999999636	468.056790000001	-26.945999999999643	-26.945999999999948	467.8720599999999
3.7799999999999634	467.786840000001	-27.04399999999964	-27.043999999999947	467.6016199999999
3.789999999999963	467.515910000001	-27.14199999999964	-27.141999999999946	467.33019999999993
3.799999999999963	467.244000000001	-27.23999999999964	-27.239999999999945	467.05779999999993
3.8099999999999627	466.97111000000103	-27.33799999999964	-27.337999999999944	466.78441999999995
3.8199999999999625	466.69724000000105	-27.435999999999638	-27.435999999999943	466.51005999999995
3.8299999999999623	466.42239000000103	-27.533999999999637	-27.533999999999942	466.23472
3.839999999999962	466.14656000000105	-27.63199999999963	-27.63199999999994	465.9584
3.849999999999962	465.86975000000103	-27.729999999999627	-27.72999999999994	465.68109999999996
3.8599999999999617	465.59196000000105	-27.827999999999626	-27.82799999999994	465.40281999999996
3.8699999999999615	465.31319000000104	-27.925999999999625	-27.925999999999938	465.12355999999994
3.8799999999999613	465.03344000000106	-28.023999999999624	-28.023999999999937	464.84331999999995
3.889999999999961	464.7527100000011	-28.121999999999623	-28.121999999999936	464.56209999999993
3.899999999999961	464.4710000000011	-28.219999999999622	-28.219999999999935	464.27989999999994
3.9099999999999606	464.1883100000011	-28.317999999999614	-28.317999999999934	463.9967199999999
3.9199999999999604	463.9046400000011	-28.415999999999613	-28.415999999999933	463.71255999999994
3.92999999999996	463.6199900000011	-28.513999999999612	-28.513999999999932	463.4274199999999
3.93999999999996	463.33436000000114	-28.61199999999961	-28.61199999999993	463.14129999999994
3.9499999999999598	463.04775000000114	-28.70999999999961	-28.70999999999993	462.85419999999993
3.9599999999999596	462.7601600000012	-28.80799999999961	-28.80799999999993	462.56611999999996
3.9699999999999593	462.47159000000113	-28.9059999999996	-28.905999999999928	462.27705999999995
3.979999999999959	462.18204000000117	-29.0039999999996	-29.003999999999927	461.98702
3.989999999999959	461.8915100000012	-29.1019999999996	-29.101999999999926	461.69599999999997
3.9999999999999587	461.6000000000012	-29.199999999999598	-29.199999999999925	461.404
4.009999999999959	461.3075100000012	-29.297999999999604	-29.297999999999924	461.11102
4.019999999999959	461.0140400000012	-29.395999999999596	-29.395999999999923	460.81705999999997
